country_iso3,country_name,indicator_id,indicator_label,pathway,theme,risk_measure,variable,unit,higher_is_worse,year,value,source_name,source_dataset,source_url,retrieved_at
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2010,989,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2011,864,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2012,565,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2013,1870,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2014,13797,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2015,10981,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2016,9775,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2017,10012,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2018,866,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2019,498,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2020,674,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2021,707,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2022,338,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
IRQ,Iraq,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2023,203,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
JOR,Jordan,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2016,34,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBN,Lebanon,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2014,126,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBN,Lebanon,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2015,76,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBN,Lebanon,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2017,70,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2011,3762,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2013,31,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2014,274,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2015,274,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2016,1678,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2017,404,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2018,44,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2019,1631,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
LBY,Libya,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2020,668,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
MRT,Mauritania,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2010,29,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2001,228,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2002,114,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2006,547,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2007,1546,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2008,1491,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2009,1467,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2010,2150,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2011,1938,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2012,2646,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2013,940,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2014,1153,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2015,1206,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2016,1933,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2017,1918,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2018,2204,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2019,1943,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2020,1942,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2021,2172,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2022,3034,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SOM,Somalia,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2023,3859,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SDN,Sudan,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2000,2841,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
SDN,Sudan,conflict_ucdp_battle_deaths_total,Battle-related deaths (count),Context,Conflict,Context,Battle-related deaths in the country in the year (best estimate),deaths,True,2001,3408,Uppsala Conflict Data Program (UCDP),UCDP Battle-Related Deaths Dataset v24.1,https://ucdp.uu.se/downloads/,2026-09-10T00:22:39+00:00
