country_iso3,country_name,indicator_id,indicator_label,pathway,theme,risk_measure,variable,unit,higher_is_worse,year,value,source_name,source_dataset,source_url,retrieved_at
DZA,Algeria,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2015,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2016,3705,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2016,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2017,4021,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2017,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2018,4181,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2018,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2019,4514,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2019,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2020,4571,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2020,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2021,6003,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
DZA,Algeria,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2021,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
